"ISO3","Version","Gas","Year","Category","CFluxes_yr"
"BFA","V3.0 (NGHGI 2025)","CO2",2017,"OTHER",-2.00762
"BFA","V3.0 (NGHGI 2025)","CO2",2018,"LULUCF",40.13897
"BFA","V3.0 (NGHGI 2025)","CO2",2018,"FOREST",30.13455
"BFA","V3.0 (NGHGI 2025)","CO2",2018,"DEFORESTATION",12.05022
"BFA","V3.0 (NGHGI 2025)","CO2",2018,"HWP",-0.03818
"BFA","V3.0 (NGHGI 2025)","CO2",2018,"OTHER",-2.00762
"BFA","V3.0 (NGHGI 2025)","CO2",2019,"LULUCF",40.13897
"BFA","V3.0 (NGHGI 2025)","CO2",2019,"FOREST",30.13455
"BFA","V3.0 (NGHGI 2025)","CO2",2019,"DEFORESTATION",12.05022
"BFA","V3.0 (NGHGI 2025)","CO2",2019,"HWP",-0.03818
"BFA","V3.0 (NGHGI 2025)","CO2",2019,"OTHER",-2.00762
"BFA","V3.0 (NGHGI 2025)","CO2",2020,"LULUCF",40.13897
"BFA","V3.0 (NGHGI 2025)","CO2",2020,"FOREST",30.13455
"BFA","V3.0 (NGHGI 2025)","CO2",2020,"DEFORESTATION",12.05022
"BFA","V3.0 (NGHGI 2025)","CO2",2020,"HWP",-0.03818
"BFA","V3.0 (NGHGI 2025)","CO2",2020,"OTHER",-2.00762
"BFA","V3.0 (NGHGI 2025)","CO2",2021,"LULUCF",40.13897
"BFA","V3.0 (NGHGI 2025)","CO2",2021,"FOREST",30.13455
"BFA","V3.0 (NGHGI 2025)","CO2",2021,"DEFORESTATION",12.05022
"BFA","V3.0 (NGHGI 2025)","CO2",2021,"HWP",-0.03818
"BFA","V3.0 (NGHGI 2025)","CO2",2021,"OTHER",-2.00762
"BFA","V3.0 (NGHGI 2025)","CO2",2022,"LULUCF",40.13897
"BFA","V3.0 (NGHGI 2025)","CO2",2022,"FOREST",30.13455
"BFA","V3.0 (NGHGI 2025)","CO2",2022,"DEFORESTATION",12.05022
"BFA","V3.0 (NGHGI 2025)","CO2",2022,"HWP",-0.03818
"BFA","V3.0 (NGHGI 2025)","CO2",2022,"OTHER",-2.00762
"BFA","V3.0 (NGHGI 2025)","CO2",2023,"LULUCF",40.13897
"BFA","V3.0 (NGHGI 2025)","CO2",2023,"FOREST",30.13455
"BFA","V3.0 (NGHGI 2025)","CO2",2023,"DEFORESTATION",12.05022
"BFA","V3.0 (NGHGI 2025)","CO2",2023,"HWP",-0.03818
"BFA","V3.0 (NGHGI 2025)","CO2",2023,"OTHER",-2.00762
"BDI","V3.0 (NGHGI 2025)","CO2",2000,"LULUCF",-1.406014
"BDI","V3.0 (NGHGI 2025)","CO2",2000,"FOREST",-1.285592
"BDI","V3.0 (NGHGI 2025)","CO2",2000,"DEFORESTATION",0.0061
"BDI","V3.0 (NGHGI 2025)","CO2",2000,"HWP",-0.126522
"BDI","V3.0 (NGHGI 2025)","CO2",2001,"LULUCF",-1.406014
"BDI","V3.0 (NGHGI 2025)","CO2",2001,"FOREST",-1.285592
"BDI","V3.0 (NGHGI 2025)","CO2",2001,"DEFORESTATION",0.0061
"BDI","V3.0 (NGHGI 2025)","CO2",2001,"HWP",-0.126522
"BDI","V3.0 (NGHGI 2025)","CO2",2002,"LULUCF",-1.406014
"BDI","V3.0 (NGHGI 2025)","CO2",2002,"FOREST",-1.285592
"BDI","V3.0 (NGHGI 2025)","CO2",2002,"DEFORESTATION",0.0061
"BDI","V3.0 (NGHGI 2025)","CO2",2002,"HWP",-0.126522
"BDI","V3.0 (NGHGI 2025)","CO2",2003,"LULUCF",-1.406014
"BDI","V3.0 (NGHGI 2025)","CO2",2003,"FOREST",-1.285592
"BDI","V3.0 (NGHGI 2025)","CO2",2003,"DEFORESTATION",0.0061
"BDI","V3.0 (NGHGI 2025)","CO2",2003,"HWP",-0.126522
"BDI","V3.0 (NGHGI 2025)","CO2",2004,"LULUCF",-1.406014
"BDI","V3.0 (NGHGI 2025)","CO2",2004,"FOREST",-1.285592
"BDI","V3.0 (NGHGI 2025)","CO2",2004,"DEFORESTATION",0.0061
"BDI","V3.0 (NGHGI 2025)","CO2",2004,"HWP",-0.126522
"BDI","V3.0 (NGHGI 2025)","CO2",2005,"LULUCF",-1.406014
"BDI","V3.0 (NGHGI 2025)","CO2",2005,"FOREST",-1.285592
"BDI","V3.0 (NGHGI 2025)","CO2",2005,"DEFORESTATION",0.0061
"BDI","V3.0 (NGHGI 2025)","CO2",2005,"HWP",-0.126522
"BDI","V3.0 (NGHGI 2025)","CO2",2006,"LULUCF",-3.623791
"BDI","V3.0 (NGHGI 2025)","CO2",2006,"FOREST",-3.514716
"BDI","V3.0 (NGHGI 2025)","CO2",2006,"DEFORESTATION",0.012249
"BDI","V3.0 (NGHGI 2025)","CO2",2006,"HWP",-0.121324
"BDI","V3.0 (NGHGI 2025)","CO2",2007,"LULUCF",-5.922765
"BDI","V3.0 (NGHGI 2025)","CO2",2007,"FOREST",-5.812386
"BDI","V3.0 (NGHGI 2025)","CO2",2007,"DEFORESTATION",0.009434
"BDI","V3.0 (NGHGI 2025)","CO2",2007,"HWP",-0.119813
"BDI","V3.0 (NGHGI 2025)","CO2",2008,"LULUCF",-7.980497
"BDI","V3.0 (NGHGI 2025)","CO2",2008,"FOREST",-7.87827
"BDI","V3.0 (NGHGI 2025)","CO2",2008,"DEFORESTATION",0.0154
"BDI","V3.0 (NGHGI 2025)","CO2",2008,"HWP",-0.117627
"BDI","V3.0 (NGHGI 2025)","CO2",2009,"LULUCF",-9.588016
"BDI","V3.0 (NGHGI 2025)","CO2",2009,"FOREST",-9.483289
"BDI","V3.0 (NGHGI 2025)","CO2",2009,"DEFORESTATION",0.014232
"BDI","V3.0 (NGHGI 2025)","CO2",2009,"HWP",-0.118959
"BDI","V3.0 (NGHGI 2025)","CO2",2010,"LULUCF",-10.188459
"BDI","V3.0 (NGHGI 2025)","CO2",2010,"FOREST",-10.094727
"BDI","V3.0 (NGHGI 2025)","CO2",2010,"DEFORESTATION",0.016425
"BDI","V3.0 (NGHGI 2025)","CO2",2010,"HWP",-0.110157
"BDI","V3.0 (NGHGI 2025)","CO2",2011,"LULUCF",-10.877974
"BDI","V3.0 (NGHGI 2025)","CO2",2011,"FOREST",-10.776378
"BDI","V3.0 (NGHGI 2025)","CO2",2011,"DEFORESTATION",0.01003
"BDI","V3.0 (NGHGI 2025)","CO2",2011,"HWP",-0.111626
"BDI","V3.0 (NGHGI 2025)","CO2",2012,"LULUCF",-11.530044
"BDI","V3.0 (NGHGI 2025)","CO2",2012,"FOREST",-11.444748
"BDI","V3.0 (NGHGI 2025)","CO2",2012,"DEFORESTATION",0.02543
"BDI","V3.0 (NGHGI 2025)","CO2",2012,"HWP",-0.110726
"BDI","V3.0 (NGHGI 2025)","CO2",2013,"LULUCF",-12.137372
"BDI","V3.0 (NGHGI 2025)","CO2",2013,"FOREST",-12.122466
"BDI","V3.0 (NGHGI 2025)","CO2",2013,"DEFORESTATION",0.024085
"BDI","V3.0 (NGHGI 2025)","CO2",2013,"HWP",-0.038991
"BDI","V3.0 (NGHGI 2025)","CO2",2014,"LULUCF",-12.798062
"BDI","V3.0 (NGHGI 2025)","CO2",2014,"FOREST",-12.796857
"BDI","V3.0 (NGHGI 2025)","CO2",2014,"DEFORESTATION",0.014262
"BDI","V3.0 (NGHGI 2025)","CO2",2014,"HWP",-0.015467
"BDI","V3.0 (NGHGI 2025)","CO2",2015,"LULUCF",-13.19341
"BDI","V3.0 (NGHGI 2025)","CO2",2015,"FOREST",-13.184329
"BDI","V3.0 (NGHGI 2025)","CO2",2015,"DEFORESTATION",0.005025
"BDI","V3.0 (NGHGI 2025)","CO2",2015,"HWP",-0.014106
"BDI","V3.0 (NGHGI 2025)","CO2",2016,"LULUCF",-13.904137
"BDI","V3.0 (NGHGI 2025)","CO2",2016,"FOREST",-13.903619
"BDI","V3.0 (NGHGI 2025)","CO2",2016,"DEFORESTATION",0.011974
"BDI","V3.0 (NGHGI 2025)","CO2",2016,"HWP",-0.012492
"BDI","V3.0 (NGHGI 2025)","CO2",2017,"LULUCF",-14.415968
"BDI","V3.0 (NGHGI 2025)","CO2",2017,"FOREST",-14.415945
"BDI","V3.0 (NGHGI 2025)","CO2",2017,"DEFORESTATION",0.016482
"BDI","V3.0 (NGHGI 2025)","CO2",2017,"HWP",-0.016505
"BDI","V3.0 (NGHGI 2025)","CO2",2018,"LULUCF",-14.93775
"BDI","V3.0 (NGHGI 2025)","CO2",2018,"FOREST",-14.935557
"BDI","V3.0 (NGHGI 2025)","CO2",2018,"DEFORESTATION",0.01479
"BDI","V3.0 (NGHGI 2025)","CO2",2018,"HWP",-0.016983
"BDI","V3.0 (NGHGI 2025)","CO2",2019,"LULUCF",-15.418448
"BDI","V3.0 (NGHGI 2025)","CO2",2019,"FOREST",-15.411518
"BDI","V3.0 (NGHGI 2025)","CO2",2019,"DEFORESTATION",0.010053
"BDI","V3.0 (NGHGI 2025)","CO2",2019,"HWP",-0.016983
"BDI","V3.0 (NGHGI 2025)","CO2",2020,"LULUCF",-15.418448
"BDI","V3.0 (NGHGI 2025)","CO2",2020,"FOREST",-15.411518
"BDI","V3.0 (NGHGI 2025)","CO2",2020,"DEFORESTATION",0.010053
"BDI","V3.0 (NGHGI 2025)","CO2",2020,"HWP",-0.016983
"BDI","V3.0 (NGHGI 2025)","CO2",2021,"LULUCF",-15.418448
"BDI","V3.0 (NGHGI 2025)","CO2",2021,"FOREST",-15.411518
"BDI","V3.0 (NGHGI 2025)","CO2",2021,"DEFORESTATION",0.010053
"BDI","V3.0 (NGHGI 2025)","CO2",2021,"HWP",-0.016983
"BDI","V3.0 (NGHGI 2025)","CO2",2022,"LULUCF",-15.418448
"BDI","V3.0 (NGHGI 2025)","CO2",2022,"FOREST",-15.411518
"BDI","V3.0 (NGHGI 2025)","CO2",2022,"DEFORESTATION",0.010053
"BDI","V3.0 (NGHGI 2025)","CO2",2022,"HWP",-0.016983
"BDI","V3.0 (NGHGI 2025)","CO2",2023,"LULUCF",-15.418448
"BDI","V3.0 (NGHGI 2025)","CO2",2023,"FOREST",-15.411518
"BDI","V3.0 (NGHGI 2025)","CO2",2023,"DEFORESTATION",0.010053
"BDI","V3.0 (NGHGI 2025)","CO2",2023,"HWP",-0.016983
"KHM","V3.0 (NGHGI 2025)","CO2",2000,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2000,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2000,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2001,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2001,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2001,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2002,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2002,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2002,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2003,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2003,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2003,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2004,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2004,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2004,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2005,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2005,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2005,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2006,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2006,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2006,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2007,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2007,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2007,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2008,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2008,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2008,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2009,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2009,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2009,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2010,"LULUCF",27.002854
"KHM","V3.0 (NGHGI 2025)","CO2",2010,"FOREST",-7.109077
"KHM","V3.0 (NGHGI 2025)","CO2",2010,"DEFORESTATION",34.111931
"KHM","V3.0 (NGHGI 2025)","CO2",2011,"LULUCF",130.905048
"KHM","V3.0 (NGHGI 2025)","CO2",2011,"FOREST",-20.138797
"KHM","V3.0 (NGHGI 2025)","CO2",2011,"DEFORESTATION",151.043845
"KHM","V3.0 (NGHGI 2025)","CO2",2012,"LULUCF",130.905048
"KHM","V3.0 (NGHGI 2025)","CO2",2012,"FOREST",-20.138797
"KHM","V3.0 (NGHGI 2025)","CO2",2012,"DEFORESTATION",151.043845
"KHM","V3.0 (NGHGI 2025)","CO2",2013,"LULUCF",130.905048
"KHM","V3.0 (NGHGI 2025)","CO2",2013,"FOREST",-20.138797
"KHM","V3.0 (NGHGI 2025)","CO2",2013,"DEFORESTATION",151.043845
"KHM","V3.0 (NGHGI 2025)","CO2",2014,"LULUCF",130.905048
"KHM","V3.0 (NGHGI 2025)","CO2",2014,"FOREST",-20.138797
"KHM","V3.0 (NGHGI 2025)","CO2",2014,"DEFORESTATION",151.043845
"KHM","V3.0 (NGHGI 2025)","CO2",2015,"LULUCF",41.111918
"KHM","V3.0 (NGHGI 2025)","CO2",2015,"FOREST",-2.596085
"KHM","V3.0 (NGHGI 2025)","CO2",2015,"DEFORESTATION",43.708003
"KHM","V3.0 (NGHGI 2025)","CO2",2016,"LULUCF",41.111918
"KHM","V3.0 (NGHGI 2025)","CO2",2016,"FOREST",-2.596085
"KHM","V3.0 (NGHGI 2025)","CO2",2016,"DEFORESTATION",43.708003
"KHM","V3.0 (NGHGI 2025)","CO2",2017,"LULUCF",30.50161
"KHM","V3.0 (NGHGI 2025)","CO2",2017,"FOREST",-2.115169
"KHM","V3.0 (NGHGI 2025)","CO2",2017,"DEFORESTATION",32.616779
"KHM","V3.0 (NGHGI 2025)","CO2",2018,"LULUCF",30.50161
"KHM","V3.0 (NGHGI 2025)","CO2",2018,"FOREST",-2.115169
"KHM","V3.0 (NGHGI 2025)","CO2",2018,"DEFORESTATION",32.616779
"KHM","V3.0 (NGHGI 2025)","CO2",2019,"LULUCF",30.50161
"KHM","V3.0 (NGHGI 2025)","CO2",2019,"FOREST",-2.115169
"KHM","V3.0 (NGHGI 2025)","CO2",2019,"DEFORESTATION",32.616779
"KHM","V3.0 (NGHGI 2025)","CO2",2020,"LULUCF",30.50161
"KHM","V3.0 (NGHGI 2025)","CO2",2020,"FOREST",-2.115169
"KHM","V3.0 (NGHGI 2025)","CO2",2020,"DEFORESTATION",32.616779
"KHM","V3.0 (NGHGI 2025)","CO2",2021,"LULUCF",30.50161
"KHM","V3.0 (NGHGI 2025)","CO2",2021,"FOREST",-2.115169
"KHM","V3.0 (NGHGI 2025)","CO2",2021,"DEFORESTATION",32.616779
"KHM","V3.0 (NGHGI 2025)","CO2",2022,"LULUCF",30.50161
"KHM","V3.0 (NGHGI 2025)","CO2",2022,"FOREST",-2.115169
"KHM","V3.0 (NGHGI 2025)","CO2",2022,"DEFORESTATION",32.616779
"KHM","V3.0 (NGHGI 2025)","CO2",2023,"LULUCF",30.50161
"KHM","V3.0 (NGHGI 2025)","CO2",2023,"FOREST",-2.115169
"KHM","V3.0 (NGHGI 2025)","CO2",2023,"DEFORESTATION",32.616779
"CMR","V3.0 (NGHGI 2025)","CO2",2000,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2000,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2000,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2001,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2001,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2001,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2002,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2002,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2002,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2003,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2003,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2003,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2004,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2004,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2004,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2005,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2005,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2005,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2006,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2006,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2006,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2007,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2007,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2007,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2008,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2008,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2008,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2009,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2009,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2009,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2010,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2010,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2010,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2011,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2011,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2011,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2012,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2012,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2012,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2013,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2013,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2013,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2014,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2014,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2014,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2015,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2015,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2015,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2016,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2016,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2016,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2017,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2017,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2017,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2018,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2018,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2018,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2019,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2019,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2019,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2020,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2020,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2020,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2021,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2021,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2021,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2022,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2022,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2022,"DEFORESTATION",10.307
"CMR","V3.0 (NGHGI 2025)","CO2",2023,"LULUCF",-76.602
"CMR","V3.0 (NGHGI 2025)","CO2",2023,"FOREST",-86.909
"CMR","V3.0 (NGHGI 2025)","CO2",2023,"DEFORESTATION",10.307
"CPV","V3.0 (NGHGI 2025)","CO2",2000,"LULUCF",-0.02533
"CPV","V3.0 (NGHGI 2025)","CO2",2000,"FOREST",-0.0492865426358955
"CPV","V3.0 (NGHGI 2025)","CO2",2000,"DEFORESTATION",0.0239565426358955
"CPV","V3.0 (NGHGI 2025)","CO2",2000,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2001,"LULUCF",-0.028992
"CPV","V3.0 (NGHGI 2025)","CO2",2001,"FOREST",-0.0564119796328418
"CPV","V3.0 (NGHGI 2025)","CO2",2001,"DEFORESTATION",0.0274199796328418
"CPV","V3.0 (NGHGI 2025)","CO2",2001,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2002,"LULUCF",-0.032654
"CPV","V3.0 (NGHGI 2025)","CO2",2002,"FOREST",-0.0635374166297881
"CPV","V3.0 (NGHGI 2025)","CO2",2002,"DEFORESTATION",0.0308834166297881
"CPV","V3.0 (NGHGI 2025)","CO2",2002,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2003,"LULUCF",-0.036316
"CPV","V3.0 (NGHGI 2025)","CO2",2003,"FOREST",-0.0706628536267343
"CPV","V3.0 (NGHGI 2025)","CO2",2003,"DEFORESTATION",0.0343468536267344
"CPV","V3.0 (NGHGI 2025)","CO2",2003,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2004,"LULUCF",-0.039978
"CPV","V3.0 (NGHGI 2025)","CO2",2004,"FOREST",-0.0777882906236806
"CPV","V3.0 (NGHGI 2025)","CO2",2004,"DEFORESTATION",0.0378102906236806
"CPV","V3.0 (NGHGI 2025)","CO2",2004,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2005,"LULUCF",-0.04364
"CPV","V3.0 (NGHGI 2025)","CO2",2005,"FOREST",-0.0849137276206269
"CPV","V3.0 (NGHGI 2025)","CO2",2005,"DEFORESTATION",0.0412737276206269
"CPV","V3.0 (NGHGI 2025)","CO2",2005,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2006,"LULUCF",-0.046516
"CPV","V3.0 (NGHGI 2025)","CO2",2006,"FOREST",-0.0905097835472292
"CPV","V3.0 (NGHGI 2025)","CO2",2006,"DEFORESTATION",0.0439937835472292
"CPV","V3.0 (NGHGI 2025)","CO2",2006,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2007,"LULUCF",-0.049392
"CPV","V3.0 (NGHGI 2025)","CO2",2007,"FOREST",-0.0961058394738315
"CPV","V3.0 (NGHGI 2025)","CO2",2007,"DEFORESTATION",0.0467138394738315
"CPV","V3.0 (NGHGI 2025)","CO2",2007,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2008,"LULUCF",-0.052268
"CPV","V3.0 (NGHGI 2025)","CO2",2008,"FOREST",-0.101701895400434
"CPV","V3.0 (NGHGI 2025)","CO2",2008,"DEFORESTATION",0.0494338954004337
"CPV","V3.0 (NGHGI 2025)","CO2",2008,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2009,"LULUCF",-0.055144
"CPV","V3.0 (NGHGI 2025)","CO2",2009,"FOREST",-0.107297951327036
"CPV","V3.0 (NGHGI 2025)","CO2",2009,"DEFORESTATION",0.052153951327036
"CPV","V3.0 (NGHGI 2025)","CO2",2009,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2010,"LULUCF",-0.05802
"CPV","V3.0 (NGHGI 2025)","CO2",2010,"FOREST",-0.112894007253638
"CPV","V3.0 (NGHGI 2025)","CO2",2010,"DEFORESTATION",0.0548740072536383
"CPV","V3.0 (NGHGI 2025)","CO2",2010,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2011,"LULUCF",-0.052492
"CPV","V3.0 (NGHGI 2025)","CO2",2011,"FOREST",-0.102137749547707
"CPV","V3.0 (NGHGI 2025)","CO2",2011,"DEFORESTATION",0.0496457495477073
"CPV","V3.0 (NGHGI 2025)","CO2",2011,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2012,"LULUCF",-0.046964
"CPV","V3.0 (NGHGI 2025)","CO2",2012,"FOREST",-0.0913814918417764
"CPV","V3.0 (NGHGI 2025)","CO2",2012,"DEFORESTATION",0.0444174918417764
"CPV","V3.0 (NGHGI 2025)","CO2",2012,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2013,"LULUCF",-0.041436
"CPV","V3.0 (NGHGI 2025)","CO2",2013,"FOREST",-0.0806252341358455
"CPV","V3.0 (NGHGI 2025)","CO2",2013,"DEFORESTATION",0.0391892341358455
"CPV","V3.0 (NGHGI 2025)","CO2",2013,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2014,"LULUCF",-0.035908
"CPV","V3.0 (NGHGI 2025)","CO2",2014,"FOREST",-0.0698689764299146
"CPV","V3.0 (NGHGI 2025)","CO2",2014,"DEFORESTATION",0.0339609764299146
"CPV","V3.0 (NGHGI 2025)","CO2",2014,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2015,"LULUCF",-0.03038
"CPV","V3.0 (NGHGI 2025)","CO2",2015,"FOREST",-0.0591127187239836
"CPV","V3.0 (NGHGI 2025)","CO2",2015,"DEFORESTATION",0.0287327187239836
"CPV","V3.0 (NGHGI 2025)","CO2",2015,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2016,"LULUCF",-0.037529325
"CPV","V3.0 (NGHGI 2025)","CO2",2016,"FOREST",-0.0730237140429877
"CPV","V3.0 (NGHGI 2025)","CO2",2016,"DEFORESTATION",0.0354943890429877
"CPV","V3.0 (NGHGI 2025)","CO2",2016,"OTHER",0
"CPV","V3.0 (NGHGI 2025)","CO2",2017,"LULUCF",-0.04467865
"CPV","V3.0 (NGHGI 2025)","CO2",2017,"FOREST",-0.0869347093619918
